uuid,path,date,r,g,b
ADB1E73D-8014-49AA-829A-5BCB23A3DEB7,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/A/ADB1E73D-8014-49AA-829A-5BCB23A3DEB7.jpeg,2025-03-13 00:13:50.354000-07:00,51,41,35
F60A8170-3482-4FCA-A57E-353E6C0E5544,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/F/F60A8170-3482-4FCA-A57E-353E6C0E5544.jpeg,2025-03-13 00:13:56.322000-07:00,59,48,44
BB909D26-A3B5-4D6B-A6CF-FFE996F06C06,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/B/BB909D26-A3B5-4D6B-A6CF-FFE996F06C06.jpeg,2025-03-13 00:33:45.973000-07:00,48,53,60
6B18AD1E-6A8D-42CE-8F47-2265391D6348,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/6/6B18AD1E-6A8D-42CE-8F47-2265391D6348.jpeg,2025-03-13 00:34:20.505000-07:00,59,49,68
9DDA6D7A-5D33-4A71-92F4-3D0A1BF2075B,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/9/9DDA6D7A-5D33-4A71-92F4-3D0A1BF2075B.jpeg,2025-03-13 00:34:23.045000-07:00,52,44,59
A874DACE-E040-419F-8A88-A003352CD081,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/A/A874DACE-E040-419F-8A88-A003352CD081.jpeg,2025-03-13 00:34:34.850000-07:00,38,37,53
563B6FC1-C2BB-4902-9FEE-662369B332B2,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/5/563B6FC1-C2BB-4902-9FEE-662369B332B2.jpeg,2025-03-13 00:34:41.718000-07:00,49,45,41
7E30D06F-A328-4502-831E-8FB7C60F5FC4,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/7/7E30D06F-A328-4502-831E-8FB7C60F5FC4.jpeg,2025-03-13 00:34:42.855000-07:00,51,47,42
8C3A649F-BA38-47B2-8240-D87E57F6C5DB,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/8/8C3A649F-BA38-47B2-8240-D87E57F6C5DB.jpeg,2025-03-13 00:44:09.486000-07:00,28,26,33
255B7BE2-6B67-4DDC-91BB-3EEC4679E1A1,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/2/255B7BE2-6B67-4DDC-91BB-3EEC4679E1A1.jpeg,2025-03-13 00:44:15.067000-07:00,23,20,20
4BEDF9D6-C06A-4017-817E-1E0A8F8BE5C1,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/4/4BEDF9D6-C06A-4017-817E-1E0A8F8BE5C1.jpeg,2025-03-13 00:44:15.749000-07:00,26,22,23
759ABA06-9FA1-4DAE-9DAA-DDD22366D160,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/7/759ABA06-9FA1-4DAE-9DAA-DDD22366D160.jpeg,2025-03-13 01:53:46.390000-07:00,192,160,132
1828DEA0-3B76-47C4-BC26-81123876AFB1,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/1/1828DEA0-3B76-47C4-BC26-81123876AFB1.jpeg,2025-03-13 01:53:52.118000-07:00,138,114,90
3256A1C4-48A6-45D5-87E6-CFC2EC681594,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/3/3256A1C4-48A6-45D5-87E6-CFC2EC681594.jpeg,2025-03-13 04:54:00.192000-07:00,220,186,164
9F507A38-02AB-4C38-90F6-A1914CD6F47D,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/9/9F507A38-02AB-4C38-90F6-A1914CD6F47D.jpeg,2025-03-13 04:54:02.165000-07:00,237,206,183
C35F97B0-E51E-4627-B12B-FE07163EB8C5,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/C/C35F97B0-E51E-4627-B12B-FE07163EB8C5.jpeg,2025-03-13 04:54:03.653000-07:00,158,90,75
57F9C42E-9247-46C6-93C2-515CCC2F5A64,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/5/57F9C42E-9247-46C6-93C2-515CCC2F5A64.jpeg,2025-03-13 04:54:05.297000-07:00,220,179,157
41E299B3-99FA-4D62-8A9C-AA72BAEB54F1,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/4/41E299B3-99FA-4D62-8A9C-AA72BAEB54F1.jpeg,2025-03-13 04:54:07.175000-07:00,220,190,168
577DA820-D3C2-4D7C-806D-705535E816BA,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/5/577DA820-D3C2-4D7C-806D-705535E816BA.jpeg,2025-03-13 04:54:08.291000-07:00,142,85,70
0E3F0D59-C7EC-4D8A-A505-8DC3C379067C,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/0/0E3F0D59-C7EC-4D8A-A505-8DC3C379067C.jpeg,2025-03-13 22:24:44.938000-07:00,69,59,46
074FD9A3-1ABF-498D-B5E6-D280B0270A83,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/0/074FD9A3-1ABF-498D-B5E6-D280B0270A83.jpeg,2025-03-14 19:55:45.863000-07:00,211,187,179
293DED66-F167-42F1-8860-6AC5EF2D8B54,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/2/293DED66-F167-42F1-8860-6AC5EF2D8B54.jpeg,2025-03-14 23:08:48.026000-07:00,140,97,98
1BD12717-58A4-4C87-9ABD-1FD44BC8EE2E,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/1/1BD12717-58A4-4C87-9ABD-1FD44BC8EE2E.jpeg,2025-03-14 23:09:54.672000-07:00,110,71,145
E10E8EE1-41A0-4ED2-A005-08825EAF9596,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/E/E10E8EE1-41A0-4ED2-A005-08825EAF9596.jpeg,2025-03-14 23:17:25.165000-07:00,7,4,23
F2E82E8E-4689-4F0D-8EA5-A9A00765FD7C,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/F/F2E82E8E-4689-4F0D-8EA5-A9A00765FD7C.jpeg,2025-03-14 23:33:46.053000-07:00,5,4,55
9B9ACD30-A946-4FD3-AF7D-934361DFC22F,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/9/9B9ACD30-A946-4FD3-AF7D-934361DFC22F.jpeg,2025-03-15 00:23:12.093000-07:00,11,9,148
A6DA2B0F-8BDB-4370-8316-F1D7D3E129A6,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/A/A6DA2B0F-8BDB-4370-8316-F1D7D3E129A6.jpeg,2025-03-15 00:56:49.946000-07:00,4,4,64
2CC79554-6DB8-4F44-B901-B5F0D85DC3BC,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/2/2CC79554-6DB8-4F44-B901-B5F0D85DC3BC.jpeg,2025-03-15 01:00:19.662000-07:00,8,7,19
E7617618-52F6-4021-9BF9-BECB513D58DF,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/E/E7617618-52F6-4021-9BF9-BECB513D58DF.jpeg,2025-03-15 01:03:58.454000-07:00,47,18,130
F7185770-2B09-4A46-9425-C4AE286951F0,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/F/F7185770-2B09-4A46-9425-C4AE286951F0.jpeg,2025-03-15 01:03:59.722000-07:00,48,20,125
7C5612B2-1325-48E5-9059-FF4C77C46D2B,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/7/7C5612B2-1325-48E5-9059-FF4C77C46D2B.jpeg,2025-03-15 01:37:37.776000-07:00,60,56,69
BD0B5EE9-D8D6-43C5-B145-2FFADDCA8F96,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/B/BD0B5EE9-D8D6-43C5-B145-2FFADDCA8F96.jpeg,2025-03-15 01:37:39.861000-07:00,31,15,12
EC2AF9D8-F2DE-48E6-B718-CD2DF3ED0D85,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/E/EC2AF9D8-F2DE-48E6-B718-CD2DF3ED0D85.jpeg,2025-03-15 02:59:56.626000-07:00,72,35,135
B3794037-BE9E-4E98-840C-7504A62DD01F,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/B/B3794037-BE9E-4E98-840C-7504A62DD01F.jpeg,2025-03-15 13:53:25.438000-07:00,111,103,95
3BDEB874-8B77-4C6A-B7B1-EBE4628A6EA9,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/3/3BDEB874-8B77-4C6A-B7B1-EBE4628A6EA9.jpeg,2025-03-15 19:08:54.603000-07:00,147,156,181
007AE185-3D65-447D-8546-BDE2DFA26567,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/0/007AE185-3D65-447D-8546-BDE2DFA26567.jpeg,2025-03-15 22:06:18.480000-07:00,215,202,192
DF66451B-3899-4780-9A0B-0C31D88D25F9,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/D/DF66451B-3899-4780-9A0B-0C31D88D25F9.jpeg,2025-03-15 23:49:34.262000-07:00,171,146,123
B1B0D521-2884-40D4-96C0-E97B1F1DDC09,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/B/B1B0D521-2884-40D4-96C0-E97B1F1DDC09.jpeg,2025-03-15 23:49:35.367000-07:00,172,147,124
79825CD2-D19B-4C57-BF78-85697AA12888,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/7/79825CD2-D19B-4C57-BF78-85697AA12888.jpeg,2025-03-15 23:49:36.027000-07:00,172,147,124
A40C1805-2A8B-408C-9CEF-E8DE566FEDC1,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/A/A40C1805-2A8B-408C-9CEF-E8DE566FEDC1.jpeg,2025-03-16 01:53:59.418000-07:00,44,17,28
AE33EE7E-E8B1-4606-BD7A-419F450E8C51,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/A/AE33EE7E-E8B1-4606-BD7A-419F450E8C51.jpeg,2025-03-18 22:13:58.178000-10:00,68,59,55
0D56E81C-CDB6-4882-AD08-3CAF195AE159,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/0/0D56E81C-CDB6-4882-AD08-3CAF195AE159.jpeg,2025-03-19 11:03:54.437000-10:00,124,109,103
9C59A2A1-D514-4758-A09A-28BE59276033,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/9/9C59A2A1-D514-4758-A09A-28BE59276033.jpeg,2025-03-22 00:25:44.185000-10:00,18,16,13
3E8963E9-8D2D-4445-890C-B39647BDD1B1,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/3/3E8963E9-8D2D-4445-890C-B39647BDD1B1.jpeg,2025-03-22 21:02:25.197000-10:00,125,65,37
88659CA6-BA41-4872-903E-88F9B0A75EF9,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/8/88659CA6-BA41-4872-903E-88F9B0A75EF9.jpeg,2025-03-26 12:22:36.988000-10:00,208,193,180
9E40A723-9010-4AC8-854C-A33E44E60E5E,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/9/9E40A723-9010-4AC8-854C-A33E44E60E5E.jpeg,2025-03-26 19:39:25.639000-10:00,231,220,212
6A9AFAC4-3D80-4026-B06F-F70CC82828D6,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/6/6A9AFAC4-3D80-4026-B06F-F70CC82828D6.jpeg,2025-03-26 20:06:45.464000-10:00,214,201,193
82919BCC-6A19-44CF-95A4-82848E76F2D2,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/8/82919BCC-6A19-44CF-95A4-82848E76F2D2.jpeg,2025-03-26 20:06:55.139000-10:00,59,53,52
127386FB-4E41-49E8-9099-820F30372B7A,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/1/127386FB-4E41-49E8-9099-820F30372B7A.jpeg,2025-03-26 21:02:18.581000-10:00,51,46,40
4EB0ACCC-90C5-456A-BB00-AAFCFACDD7D3,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/4/4EB0ACCC-90C5-456A-BB00-AAFCFACDD7D3.jpeg,2025-03-26 21:19:15.237000-10:00,197,196,194
9A6DAEB3-75D6-4B13-BD40-8131E322B843,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/9/9A6DAEB3-75D6-4B13-BD40-8131E322B843.jpeg,2025-03-28 12:38:21.670000-10:00,104,127,164
5A7C61FD-674F-4E36-8686-EE43834FACB8,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/5/5A7C61FD-674F-4E36-8686-EE43834FACB8.jpeg,2025-03-28 12:38:30.090000-10:00,98,133,186
4A768125-F285-48F1-B78D-97C4A04E5747,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/4/4A768125-F285-48F1-B78D-97C4A04E5747.jpeg,2025-03-28 12:38:41.109000-10:00,106,151,213
F01AA971-68C6-4BB3-9CAE-148B3207C63B,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/F/F01AA971-68C6-4BB3-9CAE-148B3207C63B.jpeg,2025-03-31 15:53:54.034000-10:00,64,68,53
FFCEE430-3E2E-495B-B2D9-6CC58D427E74,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/F/FFCEE430-3E2E-495B-B2D9-6CC58D427E74.jpeg,2025-03-31 15:53:56.819000-10:00,63,66,49
4C62CB49-5B57-4744-9AA5-A49756E88318,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/4/4C62CB49-5B57-4744-9AA5-A49756E88318.jpeg,2025-03-31 16:32:02.862000-10:00,72,76,62
D3085DDF-AE6D-4B92-A0CA-D538D83B53DD,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/D/D3085DDF-AE6D-4B92-A0CA-D538D83B53DD.jpeg,2025-03-31 16:32:04.963000-10:00,72,75,61
3878C377-9425-4EB5-8035-6BBC9D861FC5,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/3/3878C377-9425-4EB5-8035-6BBC9D861FC5.jpeg,2025-03-31 16:35:06.325000-10:00,77,75,58
85E6743F-3A41-4249-BDDC-3A2EA27DAB3D,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/8/85E6743F-3A41-4249-BDDC-3A2EA27DAB3D.jpeg,2025-03-31 16:35:11.366000-10:00,87,91,81
C809442C-2514-430B-8DD8-FA1BD919A520,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/C/C809442C-2514-430B-8DD8-FA1BD919A520.jpeg,2025-04-01 16:54:17.428000-10:00,65,53,46
3AB47BEF-5ADA-4EAF-ACD0-75A63C27EAA6,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/3/3AB47BEF-5ADA-4EAF-ACD0-75A63C27EAA6.jpeg,2025-04-01 16:54:56.900000-10:00,180,171,165
A6A14BCD-ECA5-4905-ADDA-03EB585F6725,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/A/A6A14BCD-ECA5-4905-ADDA-03EB585F6725.jpeg,2025-04-01 16:55:08.257000-10:00,150,136,123
F33F7B50-4A0F-4F7F-B34D-F76217577082,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/F/F33F7B50-4A0F-4F7F-B34D-F76217577082.jpeg,2025-04-01 16:55:15.453000-10:00,155,145,134
283A7FF9-565D-4247-9D75-D75F214E89BD,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/2/283A7FF9-565D-4247-9D75-D75F214E89BD.jpeg,2025-04-01 16:55:26.191000-10:00,167,157,146
5883AA3B-31FD-4C23-96C2-7B6A87873A85,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/5/5883AA3B-31FD-4C23-96C2-7B6A87873A85.jpeg,2025-04-02 10:16:14.901000-10:00,177,170,166
AB7A4C51-CE18-4E07-8A75-54BB0C0F1EB1,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/A/AB7A4C51-CE18-4E07-8A75-54BB0C0F1EB1.jpeg,2025-04-02 19:17:27.434000-10:00,198,189,179
BC1F7C7D-3124-41F7-A98D-2A9560957C94,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/B/BC1F7C7D-3124-41F7-A98D-2A9560957C94.jpeg,2025-04-02 20:34:47.856000-10:00,188,154,115
7F938ED7-82D9-48DE-ABB3-6C9CF5D55F80,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/7/7F938ED7-82D9-48DE-ABB3-6C9CF5D55F80.jpeg,2025-04-02 20:35:15.561000-10:00,171,133,94
BF0EAE32-A54B-4BAC-8713-75594564ABA0,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/B/BF0EAE32-A54B-4BAC-8713-75594564ABA0.jpeg,2025-04-04 10:55:02.184000-07:00,86,130,189
D243F25B-46B2-4A88-B677-C08DA7414E0F,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/D/D243F25B-46B2-4A88-B677-C08DA7414E0F.jpeg,2025-04-04 10:55:03.541000-07:00,88,131,187
634140F9-EAD1-4DD9-937C-7239995C22CC,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/6/634140F9-EAD1-4DD9-937C-7239995C22CC.jpeg,2025-04-04 10:55:18.683000-07:00,100,139,193
AA41B3FE-8519-4516-921A-61602E9864A6,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/A/AA41B3FE-8519-4516-921A-61602E9864A6.jpeg,2025-04-04 12:19:46.537000-07:00,107,101,96
9DFBC24D-766B-471C-8742-054335B3E0B0,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/9/9DFBC24D-766B-471C-8742-054335B3E0B0.jpeg,2025-04-04 12:31:37.710000-07:00,127,146,182
93AF5C31-A040-4D9E-A2DF-20DC72286AE9,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/9/93AF5C31-A040-4D9E-A2DF-20DC72286AE9.jpeg,2025-04-04 12:33:33.947000-07:00,180,181,196
623EAC8F-11B4-4F58-B482-D4A78EF27C73,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/6/623EAC8F-11B4-4F58-B482-D4A78EF27C73.jpeg,2025-04-04 12:35:47.213000-07:00,132,154,200
CB863878-FF3E-4324-906A-E2291C113A17,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/C/CB863878-FF3E-4324-906A-E2291C113A17.jpeg,2025-04-04 12:36:48.455000-07:00,124,144,182
67267721-6B4F-4469-AAD2-2725F84B4CBD,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/6/67267721-6B4F-4469-AAD2-2725F84B4CBD.jpeg,2025-04-04 12:36:49.475000-07:00,122,141,181
B63FB33A-F254-4D49-95A7-55073EEA36B9,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/B/B63FB33A-F254-4D49-95A7-55073EEA36B9.jpeg,2025-04-04 12:36:51.780000-07:00,147,168,213
A14663F1-233C-4B94-B8FC-E9D5B5518E54,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/A/A14663F1-233C-4B94-B8FC-E9D5B5518E54.jpeg,2025-04-04 12:36:52.464000-07:00,148,169,214
A5EA17A4-01B0-4656-857E-4E08398F333E,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/A/A5EA17A4-01B0-4656-857E-4E08398F333E.jpeg,2025-04-04 12:44:00.400000-07:00,193,177,165
C449C696-761A-4336-B9BC-E3250B82975F,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/C/C449C696-761A-4336-B9BC-E3250B82975F.jpeg,2025-04-04 12:44:02.328000-07:00,187,171,159
692C8C6A-45A4-46D2-A831-04C6603CAD1A,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/6/692C8C6A-45A4-46D2-A831-04C6603CAD1A.jpeg,2025-04-05 13:21:30.817000-07:00,179,128,85
6CCFA7E0-15B1-4B57-AB71-01E2B27BCF2C,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/6/6CCFA7E0-15B1-4B57-AB71-01E2B27BCF2C.jpeg,2025-04-07 08:10:09.084000-10:00,69,67,51
A4825E46-43CB-4B6A-9A6A-33967E963EAC,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/A/A4825E46-43CB-4B6A-9A6A-33967E963EAC.jpeg,2025-04-07 08:10:10.894000-10:00,72,69,52
E1364414-05C0-4D6B-BD15-D8ED63A3C735,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/E/E1364414-05C0-4D6B-BD15-D8ED63A3C735.jpeg,2025-04-07 08:16:45.875000-10:00,57,57,41
3718C0FB-87C4-46D3-98CD-DE27D393F6C3,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/3/3718C0FB-87C4-46D3-98CD-DE27D393F6C3.jpeg,2025-04-07 08:16:47.671000-10:00,56,57,42
E7881B39-821C-4F45-9E42-DCFD94D85CBD,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/E/E7881B39-821C-4F45-9E42-DCFD94D85CBD.jpeg,2025-04-08 15:34:50.636000-10:00,40,42,41
AE47FB04-AFFC-4CF4-9914-028F7A924864,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/A/AE47FB04-AFFC-4CF4-9914-028F7A924864.jpeg,2025-04-08 15:34:53.256000-10:00,41,44,42
982D10EB-3A77-415D-A364-52838B3D91B1,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/9/982D10EB-3A77-415D-A364-52838B3D91B1.jpeg,2025-04-08 15:35:38.901000-10:00,46,43,42
262A4E50-111A-40C7-8D9E-F0E8220F20E9,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/2/262A4E50-111A-40C7-8D9E-F0E8220F20E9.jpeg,2025-04-10 11:36:29.905000-10:00,128,116,104
71E82FE4-3C2E-4E18-88E3-7A4B9FE01978,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/7/71E82FE4-3C2E-4E18-88E3-7A4B9FE01978.jpeg,2025-04-10 11:36:38.524000-10:00,128,118,107
853B1783-B657-4563-A263-179D75C423AF,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/8/853B1783-B657-4563-A263-179D75C423AF.jpeg,2025-04-10 11:36:42.899000-10:00,115,108,99
693EFAB4-C290-48B2-8953-CAAA43EF427E,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/6/693EFAB4-C290-48B2-8953-CAAA43EF427E.jpeg,2025-04-12 22:11:43.919000-10:00,114,109,102
8F26325E-61F8-41A0-A6E6-25496526A6E3,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/8/8F26325E-61F8-41A0-A6E6-25496526A6E3.jpeg,2025-04-13 19:04:49.132000-10:00,132,101,72
6D088602-879A-4FE6-A365-F9CCAFF40464,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/6/6D088602-879A-4FE6-A365-F9CCAFF40464.jpeg,2025-04-14 18:40:04.405000-10:00,183,162,142
DBC99D74-2159-407B-AE06-B4E561B02299,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/D/DBC99D74-2159-407B-AE06-B4E561B02299.jpeg,2025-04-14 18:40:14.336000-10:00,180,162,145
C942408A-01D2-404C-ADC1-8FE2D68C2CE8,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/C/C942408A-01D2-404C-ADC1-8FE2D68C2CE8.jpeg,2025-04-14 18:48:25.127000-10:00,140,140,138
F0DF09C7-A782-4D8F-AE5E-E23F65C96895,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/F/F0DF09C7-A782-4D8F-AE5E-E23F65C96895.jpeg,2025-04-14 18:48:36.280000-10:00,179,179,178
B864CF66-ED6A-4B0A-AEA0-E714EED6D890,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/B/B864CF66-ED6A-4B0A-AEA0-E714EED6D890.jpeg,2025-04-15 20:24:04.744000-10:00,172,147,125
1B07D8CB-7052-454C-A3CE-3189BA639E71,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/1/1B07D8CB-7052-454C-A3CE-3189BA639E71.jpeg,2025-04-16 12:15:41.863000-10:00,186,194,209
5FE2E65D-5E50-4E9E-AF2A-826DD86E1EDC,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/5/5FE2E65D-5E50-4E9E-AF2A-826DD86E1EDC.jpeg,2025-04-16 12:17:48.122000-10:00,109,101,93
9225B5E2-D075-4D11-9F31-F2AC170DFFF8,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/9/9225B5E2-D075-4D11-9F31-F2AC170DFFF8.jpeg,2025-04-16 12:17:54.520000-10:00,176,176,175
444E0775-F1EB-42EA-BE0A-34A8BBEDCD41,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/4/444E0775-F1EB-42EA-BE0A-34A8BBEDCD41.jpeg,2025-04-16 12:17:57.439000-10:00,174,177,184
C63E293E-0342-4EB7-A722-DE8E8E249EC5,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/C/C63E293E-0342-4EB7-A722-DE8E8E249EC5.jpeg,2025-04-16 12:17:58.907000-10:00,174,177,185
BF1A4CD7-0041-4AED-941B-E7708A4F6358,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/B/BF1A4CD7-0041-4AED-941B-E7708A4F6358.jpeg,2025-04-16 12:23:54.947000-10:00,155,159,166
B6640928-535B-4CE1-890C-957C8925A72A,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/B/B6640928-535B-4CE1-890C-957C8925A72A.jpeg,2025-04-16 12:23:58.180000-10:00,150,156,169
5477BFD4-E966-42C5-BAF9-D74C7DEF30AA,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/5/5477BFD4-E966-42C5-BAF9-D74C7DEF30AA.jpeg,2025-04-16 12:24:00.004000-10:00,152,157,169
2BBEE320-47A9-4685-B747-CF49451614AA,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/2/2BBEE320-47A9-4685-B747-CF49451614AA.jpeg,2025-04-16 17:04:30.236000-10:00,188,186,184
79BBE89E-ECB1-45D4-85ED-60C686D58831,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/7/79BBE89E-ECB1-45D4-85ED-60C686D58831.jpeg,2025-04-17 06:47:28.618000-10:00,104,105,103
119C50D4-067E-49B6-8FF6-375DA9C9418A,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/1/119C50D4-067E-49B6-8FF6-375DA9C9418A.jpeg,2025-04-17 06:47:33.640000-10:00,118,118,114
9984ED48-2796-44AB-8AE9-4EFC05F036A4,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/9/9984ED48-2796-44AB-8AE9-4EFC05F036A4.jpeg,2025-04-17 20:55:02.907000-10:00,115,67,41
A4F1399B-CE4C-42F2-9418-6B621DACD92E,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/A/A4F1399B-CE4C-42F2-9418-6B621DACD92E.jpeg,2025-04-17 20:55:03.716000-10:00,116,67,42
F6C45588-C2D0-43E7-B090-788C71938788,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/F/F6C45588-C2D0-43E7-B090-788C71938788.jpeg,2025-04-18 01:57:13.831000-10:00,50,35,20
E83931E1-4107-45B4-AFF5-3B7481985C99,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/E/E83931E1-4107-45B4-AFF5-3B7481985C99.jpeg,2025-04-18 15:20:00.396000-10:00,174,161,151
0D5B5A10-AACB-42EC-822E-29FE302E4E98,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/0/0D5B5A10-AACB-42EC-822E-29FE302E4E98.jpeg,2025-04-18 15:20:25.583000-10:00,186,174,166
7589A36D-D20D-4AC3-A9F4-92D4AEDD284D,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/7/7589A36D-D20D-4AC3-A9F4-92D4AEDD284D.jpeg,2025-04-18 15:20:27.401000-10:00,191,179,170
CCC794EB-013A-4984-9A05-3426729220D9,/Users/zachloo/Pictures/Photos Library.photoslibrary/originals/C/CCC794EB-013A-4984-9A05-3426729220D9.jpeg,2025-04-18 15:21:02.251000-10:00,190,179,171
